,ID,ypred,
2757,2757,10.66877978,42992.4493
2758,2758,10.6658951,42868.60845
2759,2759,10.57018949,38956.05478
2760,2760,10.2604146,28578.63233
2761,2761,10.13991175,25334.2306
2762,2762,10.9400307,56389.07442
2763,2763,10.4253237,33702.3787
2764,2764,10.44812438,34479.64343
2765,2765,10.51731217,36949.67645
2766,2766,10.51786266,36970.02255
2767,2767,9.943720449,20821.06408
2768,2768,11.04908386,62886.3158
2769,2769,10.31085311,30057.06757
2770,2770,10.59645045,39992.62954
2771,2771,10.70469832,44564.74334
2772,2772,10.96284302,57690.22463
2773,2773,10.40417822,32997.20763
2774,2774,10.98900532,59219.45039
2775,2775,10.29140344,29478.11609
2776,2776,10.51968269,37037.37043
2777,2777,10.89082478,53681.55698
2778,2778,10.30607377,29913.75752
2779,2779,10.28267929,29222.06311
2780,2780,11.10551138,66536.86118
2781,2781,10.77370067,47748.39179
2782,2782,10.21920121,27424.75101
2783,2783,10.25576314,28446.00863
2784,2784,10.72090939,45293.0731
2785,2785,10.33499159,30791.4271
2786,2786,9.650887996,15535.57751
2787,2787,10.34864361,31214.67477
2788,2788,10.25310266,28370.42942
2789,2789,10.60405832,40298.04826
2790,2790,10.14284364,25408.6169
2791,2791,10.45992002,34888.76084
2792,2792,10.91448163,54966.63425
2793,2793,10.51682077,36931.52397
2794,2794,10.52856062,37367.64955
2795,2795,10.48526307,35784.24796
2796,2796,10.58046022,39358.22378
2797,2797,9.889400465,19720.23343
2798,2798,10.71665135,45100.62327
2799,2799,10.71665135,45100.62327
2800,2800,10.10505647,24466.41092
2801,2801,10.56721636,38840.40528
2802,2802,9.950732168,20967.56854
2803,2803,10.46526239,35075.6485
2804,2804,10.72684328,45562.63622
2805,2805,10.08959155,24090.95049
2806,2806,10.20759598,27108.32019
2807,2807,10.35925143,31547.55678
2808,2808,10.19534221,26778.16805
2809,2809,10.94333804,56575.88099
2810,2810,10.56282178,38670.09268
2811,2811,10.48545275,35791.0359
2812,2812,10.62049339,40965.82224
2813,2813,10.51339777,36805.3235
2814,2814,10.79403184,48729.10857
2815,2815,10.49188093,36021.84827
2816,2816,9.956182472,21082.16017
2817,2817,10.22604527,27613.09148
2818,2818,9.961405003,21192.55041
2819,2819,10.5392721,37770.06374
2820,2820,10.23314759,27809.90671
2821,2821,10.851449,51608.87827
2822,2822,10.59311832,39859.59051
2823,2823,9.946385991,20876.63753
2824,2824,9.946385991,20876.63753
2825,2825,10.81002288,49514.60113
2826,2826,10.5102496,36689.63624
2827,2827,10.69720354,44231.98921
2828,2828,10.4926301,36048.84503
2829,2829,10.42356353,33643.10912
2830,2830,10.90196309,54282.82132
2831,2831,10.53417024,37577.85671
2832,2832,9.960109372,21165.11047
2833,2833,9.6285417,15192.26507
2834,2834,9.891311181,19757.94921
2835,2835,10.43566349,34052.66195
2836,2836,10.09214303,24152.49647
2837,2837,10.41579955,33382.91584
2838,2838,10.67197419,43130.00428
2839,2839,10.72408661,45437.20791
2840,2840,10.61752095,40844.23445
2841,2841,11.1596567,70238.83928
2842,2842,10.41252501,33273.7812
2843,2843,10.78045057,48071.77893
2844,2844,10.06668599,23545.40567
2845,2845,10.55448041,38348.87276
2846,2846,10.50482625,36491.19401
2847,2847,10.39406835,32665.29075
2848,2848,11.25661437,77390.11758
2849,2849,10.11718939,24765.06787
2850,2850,10.0937399,24191.09569
2851,2851,10.62247948,41047.26469
2852,2852,9.930371187,20544.96519
2853,2853,10.74422432,46361.4845
2854,2854,10.75992503,47095.13725
2855,2855,10.81294706,49659.60273
2856,2856,10.45181383,34607.08904
2857,2857,10.38428116,32347.14864
2858,2858,10.03528364,22817.51316
2859,2859,10.53215772,37502.30653
2860,2860,10.6186874,40891.90501
2861,2861,10.11867991,24802.00839
2862,2862,10.52658042,37293.72723
2863,2863,10.32359301,30442.44128
2864,2864,10.59593041,39971.83708
2865,2865,9.979551467,21580.63075
2866,2866,10.31129631,30070.392
2867,2867,10.57182628,39019.86983
2868,2868,10.20593388,27063.30099
2869,2869,10.49685988,36201.6464
2870,2870,10.56430603,38727.53135
2871,2871,10.16079956,25868.9725
2872,2872,10.10410155,24443.05863
2873,2873,10.1403489,25345.30782
2874,2874,11.04068976,62360.65076
2875,2875,10.85449068,51766.09528
2876,2876,10.23975243,27994.19462
2877,2877,10.43567244,34052.96686
2878,2878,10.08610811,24007.17711
2879,2879,10.41297758,33288.84305
2880,2880,11.14243036,69039.2429
2881,2881,9.848822701,18936.04829
2882,2882,10.62632387,41205.37001
2883,2883,10.58143845,39396.74383
2884,2884,10.21093612,27199.01727
2885,2885,10.86816536,52478.84218
2886,2886,9.854190924,19037.97454
2887,2887,11.29910762,80749.54629
2888,2888,9.955588979,21069.65176
2889,2889,9.901646126,19963.20536
2890,2890,9.865053429,19245.90191
2891,2891,10.38133124,32251.86789
2892,2892,10.11826314,24791.67373
2893,2893,10.10710254,24516.52206
2894,2894,10.20642301,27076.54169
2895,2895,10.0191553,22452.4563
2896,2896,10.5246805,37222.93949
2897,2897,10.97021076,58116.84068
2898,2898,9.792376842,17896.7935
2899,2899,10.89828486,54083.52325
2900,2900,10.5725537,39048.26394
2901,2901,10.3750746,32050.70941
2902,2902,11.06218884,63715.86314
2903,2903,10.67945961,43454.06187
2904,2904,10.13450184,25197.54471
2905,2905,10.02076346,22488.59244
2906,2906,10.54556686,38008.56681
2907,2907,10.39123271,32572.79494
2908,2908,10.51889919,37008.36306
2909,2909,10.35282585,31345.49551
2910,2910,10.08495637,23979.54288
2911,2911,10.95152173,57040.77997
2912,2912,10.5016725,36376.29123
2913,2913,11.36531126,86276.3898
2914,2914,9.964147272,21250.74584
2915,2915,10.25127903,28318.73939
2916,2916,10.72218053,45350.68344
2917,2917,10.65531046,42417.25244
2918,2918,12.05647711,172211.234
2919,2919,10.32867717,30597.6096
2920,2920,10.46016599,34897.34372
2921,2921,10.64309537,41902.27372
2922,2922,10.20869695,27138.18208
2923,2923,10.6584655,42551.29199
2924,2924,10.74477823,46387.17185
2925,2925,10.47939035,35574.71288
2926,2926,11.09659593,65946.29153
2927,2927,10.20155799,26945.13372
2928,2928,10.75603447,46912.26651
2929,2929,11.23633077,75836.1804
2930,2930,10.51045786,36697.27791
2931,2931,10.00104192,22049.42751
2932,2932,10.14452084,25451.26796
2933,2933,10.23912934,27976.75718
2934,2934,11.18608133,72119.61461
2935,2935,9.86228841,19192.76012
2936,2936,10.55493559,38366.33229
2937,2937,10.21124012,27207.28691
2938,2938,10.32808839,30579.5998
2939,2939,10.61312504,40665.08101
2940,2940,10.43008258,33863.14672
2941,2941,10.29834643,29683.49445
2942,2942,10.56362605,38701.20624
2943,2943,10.48060357,35617.89902
2944,2944,10.3182205,30279.32755
2945,2945,10.07944839,23847.82727
2946,2946,10.89014828,53645.25399
2947,2947,10.05782111,23337.60088
2948,2948,10.25778629,28503.61767
2949,2949,10.70895835,44754.99569
2950,2950,11.02331424,61286.46147
2951,2951,10.59058972,39758.92884
2952,2952,10.55564838,38393.68933
2953,2953,10.53087515,37454.23803
2954,2954,10.74868974,46568.97118
2955,2955,10.35297288,31350.10447
2956,2956,10.31886023,30298.70422
2957,2957,9.844806486,18860.14956
2958,2958,10.80286316,49161.35655
2959,2959,10.31986002,30329.01196
2960,2960,10.1932642,26722.58042
2961,2961,10.25232811,28348.46359
2962,2962,9.879194016,19519.98352
2963,2963,9.893154814,19794.40921
2964,2964,10.55638428,38421.95337
2965,2965,9.981837914,21630.03017
2966,2966,10.63772303,41677.76413
2967,2967,10.31336277,30132.59534
2968,2968,10.48434825,35751.52651
2969,2969,10.35096269,31287.14808
2970,2970,10.34556433,31118.70408
2971,2971,10.99969407,59855.82704
2972,2972,10.34530012,31110.483
2973,2973,10.2454087,28152.98605
2974,2974,10.53306783,37536.45331
2975,2975,9.80473267,18119.29496
2976,2976,10.25126319,28318.2908
2977,2977,10.9131298,54892.37863
2978,2978,9.928523223,20507.0339
2979,2979,10.41020679,33196.73452
2980,2980,10.1273299,25017.47605
2981,2981,10.80571172,49301.59534
2982,2982,10.11982024,24830.30706
2983,2983,9.933491173,20609.16528
2984,2984,10.17600921,26265.43791
2985,2985,9.98372163,21670.81342
2986,2986,10.78005206,48052.62557
2987,2987,10.51349465,36808.88919
2988,2988,10.49576843,36162.15576
2989,2989,10.03304894,22766.57971
2990,2990,10.27903272,29115.69698
2991,2991,11.62302468,111638.8831
2992,2992,11.07173452,64326.98646
2993,2993,10.68473781,43684.02752
2994,2994,10.17153047,26148.06489
2995,2995,10.50115596,36357.50626
2996,2996,10.32556792,30502.62173
2997,2997,10.25198145,28338.63805
2998,2998,10.91483701,54986.17173
2999,2999,10.65505253,42406.31341
3000,3000,10.62430107,41122.10422
3001,3001,10.79480726,48766.90879
3002,3002,10.08044885,23871.69785
3003,3003,11.38427019,87927.70256
3004,3004,10.25666663,28471.72115
3005,3005,10.6233658,41083.66198
3006,3006,9.997946761,21981.2866
3007,3007,10.13382535,25180.50466
3008,3008,10.71063319,44830.01599
3009,3009,10.55051744,38197.19787
3010,3010,9.818418707,18368.98102
3011,3011,9.912669074,20184.47602
3012,3012,10.43278195,33954.67911
3013,3013,10.58866933,39682.64964
3014,3014,9.967150044,21314.65289
3015,3015,10.46829041,35182.01915
3016,3016,10.7165168,45094.55576
3017,3017,10.34113152,30981.06599
3018,3018,9.986035929,21721.02424
3019,3019,10.35247574,31334.52301
3020,3020,10.76490718,47330.3575
3021,3021,9.741599586,17010.72975
3022,3022,10.26800289,28796.32041
3023,3023,10.67847397,43411.25298
3024,3024,10.04381192,23012.93934
3025,3025,10.30680094,29935.51763
3026,3026,10.50377795,36452.96016
3027,3027,10.40998697,33189.43795
3028,3028,10.076984,23789.12914
3029,3029,10.32776639,30569.75468
3030,3030,10.50785528,36601.8944
3031,3031,10.48763797,35869.33293
3032,3032,9.704139351,16385.29148
3033,3033,10.32386412,30450.69558
3034,3034,10.32386412,30450.69558
3035,3035,10.65242097,42294.86551
3036,3036,10.16898591,26081.61414
3037,3037,10.02347224,22549.59166
3038,3038,9.975296234,21488.99525
3039,3039,10.34762449,31182.87958
3040,3040,10.19000851,26635.72169
3041,3041,10.19399148,26742.02243
3042,3042,10.38899273,32499.91428
3043,3043,10.45884435,34851.25221
3044,3044,9.979700688,21583.85127
3045,3045,10.33073937,30660.77314
3046,3046,11.28252842,79421.82031
3047,3047,10.80187908,49113.00166
3048,3048,10.47211729,35316.91459
3049,3049,9.903291377,19996.07688
3050,3050,10.80483175,49258.23064
3051,3051,10.08498617,23980.25751
3052,3052,10.40387301,32987.13817
3053,3053,9.868985466,19321.72647
3054,3054,10.309991,30031.16651
3055,3055,11.09140434,65604.81324
3056,3056,10.46745091,35152.49606
3057,3057,10.60145454,40193.2575
3058,3058,9.93276255,20594.15445
3059,3059,10.10514503,24468.57779
3060,3060,10.52508043,37237.82885
3061,3061,9.931074219,20559.41404
3062,3062,10.36067304,31592.4372
3063,3063,10.86489789,52307.64911
3064,3064,10.75331903,46785.0519
3065,3065,10.78873231,48471.55033
3066,3066,10.13297366,25159.06793
3067,3067,10.3001072,29735.80636
3068,3068,10.30193631,29790.24622
3069,3069,10.61759484,40847.25234
3070,3070,9.890548587,19742.88767
3071,3071,10.92363747,55472.21088
3072,3072,10.66515301,42836.80782
3073,3073,10.77327977,47728.29871
3074,3074,10.30556692,29898.59952
3075,3075,10.96086623,57576.29599
3076,3076,10.68564205,43723.54607
3077,3077,10.20542699,27049.58641
3078,3078,10.39560143,32715.40767
3079,3079,10.80725198,49377.59128
3080,3080,10.40410396,32994.75742
3081,3081,10.10733917,24522.32409
3082,3082,10.32049342,30348.22832
3083,3083,10.15121084,25622.10776
3084,3084,10.55928082,38533.4055
3085,3085,10.23817778,27950.14818
3086,3086,10.28673746,29340.89222
3087,3087,10.87546453,52863.29545
3088,3088,10.58994671,39733.37171
3089,3089,10.43457142,34015.49453
3090,3090,10.62045957,40964.43666
3091,3091,10.27709657,29059.37909
3092,3092,10.11302743,24662.21094
3093,3093,9.927711159,20490.38764
3094,3094,10.90766066,54592.98404
3095,3095,9.955570993,21069.2728
3096,3096,10.40939308,33169.73307
3097,3097,10.10083861,24363.43234
3098,3098,10.50272277,36414.51634
3099,3099,10.208499,27132.8106
3100,3100,10.22435735,27566.52223
3101,3101,9.836781509,18709.40298
3102,3102,10.80693813,49362.09664
3103,3103,10.08182176,23904.49416
3104,3104,9.830617329,18594.42957
3105,3105,10.38391915,32335.441
3106,3106,10.33719879,30859.46516
3107,3107,10.51924143,37021.03067
3108,3108,10.5628141,38669.79554
3109,3109,10.26421883,28687.55906
3110,3110,10.34174203,30999.98606
3111,3111,10.16496911,25977.05982
3112,3112,10.40727046,33099.40091
3113,3113,11.18719772,72200.17325
3114,3114,11.64228245,113809.6333
3115,3115,10.48921123,35925.80903
3116,3116,10.70429024,44546.56097
3117,3117,10.65557709,42428.56365
3118,3118,10.76509553,47339.27335
3119,3119,10.3512847,31297.22441
3120,3120,10.24233219,28066.50599
3121,3121,10.1766836,26283.15717
3122,3122,10.14707701,25516.40877
3123,3123,10.74145041,46233.06042
3124,3124,10.59869011,40082.29982
3125,3125,9.920259633,20338.27043
3126,3126,10.49155582,36010.13906
3127,3127,10.07050829,23635.57543
3128,3128,11.12281027,67697.88872
3129,3129,10.3878176,32461.74508
3130,3130,10.50655776,36554.43378
3131,3131,10.3117322,30083.50205
3132,3132,9.754950261,17239.35724
3133,3133,11.99766416,162375.0665
3134,3134,10.03114378,22723.24718
3135,3135,11.41461742,90636.96581
3136,3136,10.02609386,22608.78575
3137,3137,10.33696533,30852.26153
3138,3138,10.47476104,35410.40709
3139,3139,10.26046434,28580.05392
3140,3140,10.47175884,35304.25734
3141,3141,10.45266016,34636.39073
3142,3142,10.54445094,37966.17622
3143,3143,10.48794719,35880.42594
3144,3144,10.63881125,41723.14325
3145,3145,10.72845222,45636.00275
3146,3146,10.70908574,44760.69747
3147,3147,10.42608107,33727.91361
3148,3148,10.60171008,40203.52977
3149,3149,10.56000811,38561.44057
3150,3150,10.83596931,50816.14043
3151,3151,10.42205367,33592.35099
3152,3152,10.54968376,38165.36692
3153,3153,10.77601368,47858.96248
3154,3154,10.75101369,46677.32078
3155,3155,10.50877326,36635.50974
3156,3156,10.17752675,26305.32713
3157,3157,10.55364352,38316.79234
3158,3158,10.62133226,41000.2016
3159,3159,10.93041814,55849.62777
3160,3160,9.896977404,19870.21994
3161,3161,11.18608566,72119.9264
3162,3162,11.11037526,66861.27682
3163,3163,10.52524026,37243.78101
3164,3164,10.22734466,27648.99502
3165,3165,10.44549749,34389.18778
3166,3166,10.651666,42262.94594
3167,3167,10.01880022,22444.48525
3168,3168,10.48180921,35660.86715
3169,3169,10.30315855,29826.67921
3170,3170,10.69560796,44161.46964
3171,3171,10.58486098,39531.81159
3172,3172,10.17522871,26244.94576
3173,3173,9.901560297,19961.492
3174,3174,10.43136877,33906.72902
3175,3175,10.78781283,48427.00183
3176,3176,9.966115759,21292.61885
3177,3177,10.7068441,44660.4721
3178,3178,9.997237402,21965.6995
3179,3179,9.797637662,17991.1934
3180,3180,9.896555587,19861.8401
3181,3181,10.6355111,41585.67759
3182,3182,10.65908227,42577.54448
3183,3183,10.1958217,26791.01101
3184,3184,9.956589023,21090.73288
3185,3185,9.930375879,20545.06158
3186,3186,10.13038784,25094.09503
3187,3187,10.5725667,39048.77158
3188,3188,9.66210218,15710.77686
3189,3189,9.64894349,15505.39785
3190,3190,10.15992826,25846.44272
3191,3191,10.43806614,34134.57718
3192,3192,10.38054333,32226.46649
3193,3193,9.632017222,15245.15798
3194,3194,10.71557972,45052.31801
3195,3195,10.2822319,29208.99247
3196,3196,9.813515587,18279.13614
3197,3197,10.45983035,34885.63262
3198,3198,10.53511088,37613.22066
3199,3199,10.14540139,25473.68876
3200,3200,10.5018416,36382.4428
3201,3201,10.59405391,39896.90016
3202,3202,10.31551884,30197.63365
3203,3203,10.27220267,28917.51283
3204,3204,10.03010161,22699.57792
3205,3205,10.37245475,31966.85122
3206,3206,10.42466425,33680.16099
3207,3207,10.6681772,42966.55079
3208,3208,11.06271091,63749.13604
3209,3209,11.40085143,89397.80699
3210,3210,10.31195831,30090.30514
3211,3211,10.68988909,43909.63688
3212,3212,10.49904467,36280.82611
3213,3213,10.55868004,38510.26235
3214,3214,10.67235772,43146.54916
3215,3215,10.56515454,38760.40609
3216,3216,10.47261564,35334.51896
3217,3217,9.873895187,19416.82403
3218,3218,10.53055933,37442.41129
3219,3219,10.40419378,32997.72121
3220,3220,10.2943475,29565.02921
3221,3221,10.19338492,26725.80678
3222,3222,10.76556034,47361.28222
3223,3223,10.69340048,44064.0915
3224,3224,10.47513605,35423.68889
3225,3225,11.29067516,80071.49141
3226,3226,9.981209031,21616.43169
3227,3227,10.13842118,25296.49627
3228,3228,10.76778353,47466.6924
3229,3229,9.979685017,21583.51305
3230,3230,10.58416504,39504.30926
3231,3231,10.65642037,42464.35797
3232,3232,10.43407551,33998.6299
3233,3233,10.38391382,32335.26844
3234,3234,10.20203145,26957.8942
3235,3235,10.40104858,32894.09969
3236,3236,10.28810382,29381.00979
3237,3237,10.36943287,31870.39705
3238,3238,10.67816296,43397.75365
3239,3239,10.72727752,45582.42565
3240,3240,10.3479523,31193.10318
3241,3241,10.91491069,54990.22352
3242,3242,10.48048437,35613.65359
3243,3243,9.96936025,21361.81475
3244,3244,9.887601315,19684.78567
3245,3245,10.28647269,29333.12456
3246,3246,10.46310917,35000.20393
3247,3247,10.55679518,38437.74439
3248,3248,9.913572848,20202.72647
3249,3249,10.91117751,54785.31771
3250,3250,10.1413475,25370.63032
3251,3251,11.01003441,60477.96769
3252,3252,10.64319547,41906.46851
3253,3253,10.5756095,39167.77011
3254,3254,10.67595536,43302.05426
3255,3255,9.615898427,15001.39427
3256,3256,10.2827544,29224.25803
3257,3257,10.04664377,23078.20108
3258,3258,9.948732168,20925.67532
3259,3259,10.21451435,27296.51577
3260,3260,10.61912907,40909.96988
3261,3261,10.4050895,33027.29098
3262,3262,10.00936913,22233.80442
3263,3263,11.1016698,66281.7452
3264,3264,10.32018477,30338.86266
3265,3265,10.97562621,58432.42359
3266,3266,10.17361049,26202.5102
3267,3267,10.14452634,25451.40781
3268,3268,10.69596302,44177.15237
3269,3269,11.38295895,87812.48359
3270,3270,9.935293813,20646.3497
3271,3271,11.46417893,95242.25092
3272,3272,10.35499365,31413.51983
3273,3273,10.67192367,43127.82555
3274,3274,11.69290598,119719.4038
3275,3275,11.0386602,62234.21459
3276,3276,10.94456402,56645.2845
3277,3277,10.07964626,23852.54649
3278,3278,10.84898941,51482.09757
3279,3279,10.24920365,28260.02821
3280,3280,10.84256358,51152.34307
3281,3281,10.12291986,24907.39087
3282,3282,10.22138688,27484.75801
3283,3283,10.40804783,33125.1414
3284,3284,9.906417793,20058.69075
3285,3285,10.35963197,31559.56423
3286,3286,10.04881556,23128.37646
3287,3287,11.31685525,82195.45172
3288,3288,10.40634168,33068.67296
3289,3289,11.16209437,70410.26708
3290,3290,10.97881227,58618.88961
3291,3291,10.54082377,37828.71593
3292,3292,10.66136704,42674.93564
3293,3293,10.55476894,38359.93906
3294,3294,10.32390819,30452.03779
3295,3295,10.26017404,28571.75839
3296,3296,10.55383765,38324.23128
3297,3297,11.35175299,85114.526
3298,3298,10.11981477,24830.17113
3299,3299,10.58519478,39545.00947
3300,3300,10.73819351,46082.72878
3301,3301,10.56808533,38874.17131
3302,3302,10.13901607,25311.54932
3303,3303,10.36364346,31686.41959
3304,3304,10.94169424,56482.95803
3305,3305,10.43797339,34131.41132
3306,3306,10.67190624,43127.07378
3307,3307,10.36687665,31789.03363
3308,3308,10.54128228,37846.06472
3309,3309,10.38815838,32472.80935
3310,3310,10.51049047,36698.47468
3311,3311,10.50564306,36521.01252
3312,3312,11.03491878,62001.80515
3313,3313,10.08429556,23963.70241
3314,3314,10.29809822,29676.12759
3315,3315,10.50262876,36411.09318
3316,3316,10.1282528,25040.57534
3317,3317,11.12582747,67902.45486
3318,3318,10.318488,30287.42834
3319,3319,10.36781695,31818.93877
3320,3320,10.48922017,35926.13011
3321,3321,11.06993151,64211.10917
3322,3322,10.3869298,32432.93845
3323,3323,11.35400128,85306.10326
3324,3324,10.5869123,39612.98703
3325,3325,10.476282,35464.30577
3326,3326,11.2975977,80627.71235
3327,3327,10.0771764,23793.70668
3328,3328,10.20569335,27056.7921
3329,3329,10.58274536,39448.26558
3330,3330,10.25294853,28366.05692
3331,3331,10.44629262,34416.54259
3332,3332,10.23835317,27955.05072
3333,3333,11.56744869,105603.6999
3334,3334,10.0394702,22913.24038
3335,3335,11.06954965,64186.59399
3336,3336,10.43101218,33894.64026
3337,3337,10.20314901,26988.03793
3338,3338,10.00898389,22225.24074
3339,3339,10.12253994,24897.92996
3340,3340,10.04514365,23043.60685
3341,3341,10.55389122,38326.28457
3342,3342,10.41981702,33517.30049
3343,3343,10.03390209,22786.0114
3344,3344,10.12505987,24960.74995
3345,3345,10.33700128,30853.37065
3346,3346,9.969292266,21360.36254
3347,3347,10.00540003,22145.7311
3348,3348,10.32702943,30547.23436
3349,3349,10.2409624,28028.08725
3350,3350,10.61901781,40905.41842
3351,3351,10.16751203,26043.20138
3352,3352,10.15423599,25699.73569
3353,3353,10.77282936,47706.80627
3354,3354,10.14000763,25336.65982
3355,3355,10.48698069,35845.76432
3356,3356,10.64848217,42128.60174
3357,3357,10.87307954,52737.3675
3358,3358,10.19405389,26743.69135
3359,3359,10.36950322,31872.63936
3360,3360,9.920164334,20336.33231
3361,3361,10.026928,22627.65244
3362,3362,10.51703774,36939.53765
3363,3363,9.732420732,16855.30515
3364,3364,9.96402675,21248.18482
3365,3365,10.47339651,35362.12144
3366,3366,10.50136458,36365.09183
3367,3367,10.66822885,42968.76975
3368,3368,9.735001271,16898.85709
3369,3369,10.49008111,35957.07383
3370,3370,9.845685685,18876.73868
3371,3371,10.27848572,29099.77506
3372,3372,10.57179778,39018.75785
3373,3373,10.50522579,36505.7766
3374,3374,9.95022132,20956.86005
3375,3375,10.23401887,27834.14742
3376,3376,10.61057631,40561.56862
3377,3377,9.924918633,20433.24751
3378,3378,10.79229767,48644.67712
3379,3379,10.21869583,27410.89461
3380,3380,9.905355728,20037.39842
3381,3381,10.05794915,23340.5892
3382,3382,10.96338031,57721.22954
3383,3383,10.46986597,35237.49431
3384,3384,9.730133555,16816.79814
3385,3385,10.14999353,25590.93654
3386,3386,10.21329763,27263.32386
3387,3387,9.943554509,20817.60932
3388,3388,10.31434105,30162.08786
3389,3389,9.854860828,19050.73243
3390,3390,10.53530611,37620.56465
3391,3391,10.5430458,37912.86566
3392,3392,10.74907614,46586.96863
3393,3393,10.18219538,26428.42403
3394,3394,10.15509876,25721.91819
3395,3395,10.20158293,26945.80555
3396,3396,10.42246235,33606.08219
3397,3397,10.51469049,36852.93324
3398,3398,9.83029551,18588.44649
3399,3399,10.75848716,47027.46927
3400,3400,11.1815524,71793.72837
3401,3401,9.901062228,19951.55228
3402,3402,10.13768281,25277.82501
3403,3403,10.22891592,27692.47306
3404,3404,10.38073731,32232.71815
3405,3405,9.915679574,20245.33293
3406,3406,10.63247302,41459.52896
3407,3407,10.81688073,49855.33203
3408,3408,10.18565889,26520.118
3409,3409,10.86130771,52120.19161
3410,3410,10.88373532,53302.32967
3411,3411,10.92461669,55526.55678
3412,3412,10.32509858,30488.30919
3413,3413,10.33048001,30652.82205
3414,3414,10.56510645,38758.54199
3415,3415,10.81991531,50006.85166
3416,3416,10.39794814,32792.27144
3417,3417,10.14594865,25487.63339
3418,3418,9.986159408,21723.70648
3419,3419,10.73700674,46028.07166
3420,3420,10.74817214,46544.87298
3421,3421,10.45781703,34815.46733
3422,3422,9.874698115,19432.42059
3423,3423,10.54825698,38110.95233
3424,3424,10.04694343,23085.11769
3425,3425,9.815567584,18316.68338
3426,3426,10.10592171,24487.58924
3427,3427,10.75796827,47003.07322
3428,3428,9.897857541,19887.71615
3429,3429,10.4411171,34238.87947
3430,3430,10.08323572,23938.31794
3431,3431,10.50497527,36496.63224
3432,3432,10.73940144,46138.42722
3433,3433,10.54191861,37870.15489
3434,3434,9.950462899,20961.92339
3435,3435,10.11303734,24662.45547
3436,3436,10.87286213,52725.90287
3437,3437,10.36713793,31797.34026
3438,3438,10.87220926,52691.49089
3439,3439,10.71991811,45248.1972
3440,3440,10.50378547,36453.23429
3441,3441,10.75731214,46972.24337
3442,3442,10.35388249,31378.63386
3443,3443,10.32509259,30488.12653
3444,3444,10.34002715,30946.87012
3445,3445,9.751446785,17179.06525
3446,3446,11.0245822,61364.21949
3447,3447,10.46061558,34913.03671
3448,3448,10.1148986,24708.4014
3449,3449,10.31050341,30046.55871
3450,3450,10.11566276,24727.28981
3451,3451,10.46140177,34940.49574
3452,3452,10.10970051,24580.29814
3453,3453,10.60803381,40458.57161
3454,3454,9.884304345,19619.99239
3455,3455,9.990262253,21813.01859
3456,3456,10.1576846,25788.51715
3457,3457,10.83757307,50897.70292
3458,3458,10.53029987,37432.69748
3459,3459,10.11318514,24666.10076
3460,3460,10.70014866,44362.44972
3461,3461,10.56024127,38570.43253
3462,3462,10.4788773,35556.46591
3463,3463,10.92688779,55652.80661
3464,3464,10.60782958,40450.30963
3465,3465,10.50541084,36512.53247
3466,3466,10.21890525,27416.63574
3467,3467,10.33043571,30651.46421
3468,3468,10.40311514,32962.14748
3469,3469,10.25616617,28457.47566
3470,3470,9.994999161,21916.58995
3471,3471,10.18371361,26468.57911
3472,3472,10.16488557,25974.8898
3473,3473,10.63095486,41396.63446
3474,3474,10.6627831,42735.40891
3475,3475,10.3420057,31008.16077
3476,3476,10.61466244,40727.64734
3477,3477,10.53471759,37598.43065
3478,3478,10.8496993,51518.65748
3479,3479,10.73206541,45801.19286
3480,3480,10.55521585,38377.08637
3481,3481,10.4078162,33117.46943
3482,3482,10.14927086,25572.44939
3483,3483,10.6716288,43115.11036
3484,3484,10.60625166,40386.53277
3485,3485,10.07517788,23746.20205
3486,3486,10.64458297,41964.65376
3487,3487,10.40324882,32966.55417
3488,3488,10.47799158,35524.98668
3489,3489,11.24701973,76651.13809
3490,3490,10.61160282,40603.22696
3491,3491,10.18500584,26502.80447
3492,3492,9.775645782,17599.85218
3493,3493,10.06047482,23399.61446
3494,3494,10.35446882,31397.03761
3495,3495,10.50612268,36538.53292
3496,3496,10.22147532,27487.18899
3497,3497,10.3698099,31882.41555
3498,3498,10.36097827,31602.08154
3499,3499,10.46228829,34971.48483
3500,3500,10.65346043,42338.85211
3501,3501,10.13921267,25316.52606
3502,3502,10.04233508,22978.97814
3503,3503,10.90709603,54562.16814
3504,3504,10.81350568,49687.35152
3505,3505,10.36776449,31817.26963
3506,3506,10.15471544,25712.0605
3507,3507,10.61011675,40542.93256
3508,3508,10.29976481,29725.6269
3509,3509,10.37618575,32086.34259
3510,3510,10.45875297,34848.06776
3511,3511,10.81797764,49910.04875
3512,3512,10.79176376,48618.71197
3513,3513,10.00585416,22155.7904
3514,3514,10.23020251,27728.12468
3515,3515,10.69043814,43933.75212
3516,3516,11.13067059,68232.11223
3517,3517,10.89105357,53693.84067
3518,3518,10.50978624,36672.63944
3519,3519,10.11984242,24830.85757
3520,3520,9.99377518,21889.78087
3521,3521,9.802582632,18080.37966
3522,3522,10.60399437,40295.47152
3523,3523,10.19736736,26832.45291
3524,3524,11.15679999,70038.4734
3525,3525,10.15902596,25823.13209
3526,3526,10.3199098,30330.52154
3527,3527,10.40889854,33153.33313
3528,3528,10.2016465,26947.51857
3529,3529,9.929548512,20528.0703
3530,3530,10.56034053,38574.26133
3531,3531,11.15989888,70255.85141
3532,3532,11.2820614,79384.73713
3533,3533,10.82174333,50098.34882
3534,3534,10.91998038,55269.7143
